4.869468613064 0.04758288145021 -0.1443865717302   -0.001374597050273 -0.1598265527666   -0.05157535653665 -0.1372622836793   
4.932300466136 0.04677834372541 -0.1431176822633   -0.00138758028004 -0.1582171168404   -0.05082972827577 -0.136482210553   
4.995132319208 0.04601386353892 -0.1418683443072   -0.00139043255783 -0.1566319846156   -0.05009562840482 -0.1357132907183   
5.05796417228 0.04528751935183 -0.1406392038111   -0.001383406496322 -0.155071375386   -0.04937253587819 -0.1349549657144   
5.120796025351 0.04459740980503 -0.1394308176068   -0.001366798061649 -0.1535354817295   -0.04865998504909 -0.1342066892115   
5.183627878423 0.04394166055277 -0.1382436564362   -0.001340940179887 -0.1520244668331   -0.04795756091649 -0.1334679296446   
5.246459731495 0.04331843023423 -0.1370781083177   -0.001306196834457 -0.1505384624939   -0.04726489463743 -0.1327381723874   
5.309291584567 0.04272591570219 -0.1359344821811   -0.001262957614319 -0.1490775677203   -0.04658165930725 -0.132016921512   
5.372123437639 0.04216235655994 -0.1348130117058   -0.00121163271168 -0.1476418478624   -0.0459075659939 -0.1313037011745   
5.43495529071 0.0416260390167 -0.133713859304   -0.001152648345037 -0.1462313342047   -0.04524236003919 -0.1305980566692   
5.497787143782 0.04111529909564 -0.1326371202004   -0.001086442606997 -0.1448460239612   -0.04458581760292 -0.1298995551842   
5.560618996854 0.04062852533305 -0.1315828265619   -0.00101346168201 -0.1434858806177   -0.04393774245415 -0.129207786297   
5.623450849926 0.04016416091443 -0.1305509516406   -0.0009341564469678 -0.1421508345693   -0.04329796299564 -0.128522362238   
5.686282702998 0.0397207053094 -0.129541413893   -0.0008489794238481 -0.140840784008   -0.04266632951668 -0.1278429179529   
5.749114556069 0.03929671547543 -0.1285540810514   -0.0007583820595943 -0.1395555960175   -0.04204271165436 -0.1271691109907   
5.811946409141 0.03889080671036 -0.1275887741184   -0.000662812301911 -0.1382951078391   -0.04142699606412 -0.1265006212408   
5.874778262213 0.0385016530494 -0.1266452712669   -0.0005627124793586 -0.1370591282728   -0.04081908428399 -0.1258371505416   
5.937610115285 0.03812798741896 -0.1257233116277   -0.0004585174355655 -0.1358474391855   -0.04021889077961 -0.1251784221811   
6.000441968357 0.03776860144992 -0.1248225989502   -0.0003506529164624 -0.1346597970978   -0.03962634116367 -0.1245241803072   
6.063273821428 0.03742234505393 -0.1239428051261   -0.0002395341800725 -0.1334959348265   -0.03904137057555 -0.1238741892641   
6.1261056745 0.03708812576295 -0.1230835735678   -0.0001255648214856 -0.1323555631624   -0.03846392221411 -0.1232282328694   
6.188937527572 0.03676490785877 -0.1222445224335   -9.13578790212e-06 -0.131238372563   -0.03789394601191 -0.1225861136449   
6.251769380644 0.03645171135509 -0.1214252476978   0.0001093754347751 -0.1301440348476   -0.03733139744147 -0.1219476520127   
6.314601233715 0.03614761079194 -0.1206253260618   0.0002296054672306 -0.1290722048779   -0.03677623644123 -0.121312685467   
6.377433086787 0.03585173394399 -0.1198443177046   0.0003512055477735 -0.1280225222148   -0.0362284264607 -0.1206810677302   
6.440264939859 0.03556326038212 -0.1190817688745   0.0004738419013363 -0.1269946127398   -0.03568793360536 -0.1200526679016   
6.503096792931 0.03528141996584 -0.1183372143225   0.0005971959958915 -0.125988090234   -0.03515472588296 -0.1194273696052   
6.565928646003 0.03500549127195 -0.1176101795799   0.0007209646958235 -0.1250025579078   -0.03462877253421 -0.1188050701429   
6.628760499074 0.03473479994426 -0.1169001830833   0.000844860313117 -0.1240376098746   -0.03411004345069 -0.1181856796581   
6.691592352146 0.03446871702127 -0.1162067381501   0.0009686105812688 -0.1230928325657   -0.03359850866466 -0.117569120313   
6.754424205218 0.03420665722071 -0.115529354811   0.001091958550012 -0.1221678060822   -0.03309413790803 -0.1169553254857   
6.81725605829 0.03394807722488 -0.1148675415009   0.001214662420835 -0.1212621054821   -0.03259690023422 -0.1163442389869   
6.880087911362 0.03369247393055 -0.1142208066169   0.001336495318625 -0.1203753020001   -0.03210676369755 -0.1157358143016   
6.942919764433 0.03343938272423 -0.1135886599459   0.001457245018335 -0.1195069642006   -0.0316236950833 -0.1151300138557   
7.005751617505 0.03318837576097 -0.1129706139696   0.001576713630256 -0.1186566590618   -0.03114765968567 -0.1145268083097   
7.068583470577 0.03293906024464 -0.1123661850505   0.001694717243435 -0.1178239529933   -0.03067862112593 -0.1139261758817   
7.131415323649 0.03269107675729 -0.1117748945069   0.001811085548172 -0.1170084127861   -0.03021654121154 -0.1133281016981   
7.194247176721 0.03244409758944 -0.1111962695803   0.001925661425566 -0.1162096064969   -0.02976137982622 -0.1127325771753   
7.257079029792 0.03219782512216 -0.1106298443031   0.002038300521105 -0.1154271042678   -0.02931309485148 -0.1121395994304   
7.319910882864 0.03195199024026 -0.1100751602711   0.002148870804135 -0.1146604790841   -0.02887164211713 -0.1115491707221   
7.382742735936 0.03170635077657 -0.1095317673258   0.002257252110657 -0.1139093074697   -0.02843697537186 -0.1109612979212   
7.445574589008 0.03146069000662 -0.108999224154   0.002363335682264 -0.1131731701255   -0.0280090462788 -0.1103759920105   
7.50840644208 0.03121481519235 -0.1084770988076   0.0024670236991 -0.1124516525094   -0.02758780442709 -0.1097932676135   
7.571238295151 0.03096855616103 -0.1079649691509   0.002568228810313 -0.1117443453638   -0.02717319735992 -0.1092131425515   
7.634070148223 0.03072176393976 -0.1074624232386   0.002666873664304 -0.1110508451895   -0.02676517061726 -0.1086356374283   
7.696902001295 0.03047430943082 -0.1069690596304   0.002762890441526 -0.1103707546716   -0.02636366779088 -0.1080607752408   
7.759733854367 0.030226082149 -0.1064844876471   0.00285622039286 -0.109703683057   -0.02596863058824 -0.1074885810167   
7.822565707439 0.02997698899245 -0.1060083275706   0.002946813383118 -0.1090492464884   -0.02557999890616 -0.1069190814767   
7.88539756051 0.02972695307514 -0.1055402107956   0.003034627441569 -0.1084070682954   -0.02519771091097 -0.1063523047202   
7.948229413582 0.02947591260582 -0.1050797799327   0.003119628322602 -0.1077767792467   -0.02482170312471 -0.1057882799347   
8.011061266654 0.02922381980876 -0.1046266888704   0.003201789074811 -0.1071580177635   -0.02445191051518 -0.1052270371274   
8.073893119726 0.02897063990059 -0.1041806027979   0.003281089620498 -0.1065504300995   -0.02408826659151 -0.1046686068769   
8.136724972798 0.02871635011521 -0.103741198192   0.003357516349434 -0.1059536704867   -0.02373070349987 -0.1041130201065   
8.199556825869 0.02846093876621 -0.103308162772   0.003431061720627 -0.1053674012517   -0.02337915212168 -0.1035603078751   
8.262388678941 0.02820440436777 -0.1028811954258   0.00350172388018 -0.1047912929026   -0.02303354217413 -0.1030105011872   
8.325220532013 0.02794675478611 -0.1024600061089   0.003569506288059 -0.10422502419   -0.0226938023091 -0.1024636308196   
8.388052385085 0.02768800645046 -0.1020443157206   0.003634417363553 -0.1036682821434   -0.02235986021256 -0.1019197271646   
8.450884238157 0.02742818358762 -0.1016338559584   0.003696470137474 -0.103120762085   -0.02203164270298 -0.1013788200883   
8.513716091228 0.02716731751333 -0.1012283691547   0.003755681922255 -0.1025821676226   -0.02170907582898 -0.1008409388033   
8.5765479443 0.02690544595288 -0.1008276080957   0.003812073993659 -0.1020522106233   -0.02139208496461 -0.1003061117549   
8.639379797372 0.02664261241187 -0.1004313358273   0.003865671287459 -0.1015306111708   -0.02108059490289 -0.09977436652018   
8.702211650444 0.02637886556427 -0.1000393254471   0.003916502105503 -0.1010170975048   -0.02077452994691 -0.09924572971889   
8.765043503516 0.02611425869814 -0.09965135988709   0.003964597839442 -0.1005114059484   -0.02047381399869 -0.09872022693521   
8.827875356587 0.02584884917704 -0.09926723168577   0.004009992703511 -0.1000132808204   -0.0201783706451 -0.09819788265018   
8.890707209659 0.02558269795049 -0.098886742754   0.004052723483681 -0.09952247433716   -0.01988812324094 -0.09767872018357   
8.953539062731 0.02531586907932 -0.09850970413394   0.004092829294679 -0.09903874650362   -0.01960299498922 -0.09716276164477   
9.016370915803 0.02504842930522 -0.09813593575334   0.004130351353163 -0.09856186499489   -0.0193229090173 -0.09665002789197   
9.079202768875 0.02478044764155 -0.09776526617611   0.004165332760571 -0.09809160502978   -0.01904778845151 -0.09614053849908   
9.142034621946 0.02451199499117 -0.09739753235029   0.004197818297038 -0.09762774923708   -0.01877755648763 -0.09563431172961   
9.204866475018 0.02424314379712 -0.09703257935446   0.004227854228959 -0.0971700875156   -0.01851213645727 -0.09513136451726   
9.26769832809 0.02397396770995 -0.09667026014333   0.004255488124069 -0.09671841688888   -0.01825145189307 -0.09463171245236   
9.330530181162 0.02370454128311 -0.09631043529351   0.004280768678845 -0.09627254135527   -0.01799542658871 -0.09413536977393   
9.393362034233 0.02343493969193 -0.0959529727501   0.0043037455559 -0.09583227173439   -0.01774398465669 -0.09364234936673   
9.456193887305 0.02316523847265 -0.09559774757482   0.004324469231419 -0.09539742551042   -0.01749705058229 -0.09315266276288   
9.519025740377 0.022895513278 -0.09524464169618   0.004342990849007 -0.09496782667307   -0.01725454927559 -0.09266632014771   
9.581857593449 0.02262583966021 -0.09489354366236   0.004359362087507 -0.09454330555667   -0.01701640611898 -0.09218333036933   
9.644689446521 0.02235629286636 -0.09454434839728   0.004373635033446 -0.09412369867815   -0.01678254701226 -0.09170370095168   
9.707521299592 0.02208694764836 -0.09419695696001   0.00438586206214 -0.09370884857418   -0.01655289841499 -0.09122743811057   
9.770353152664 0.02181787809912 -0.09385127630832   0.004396095729394 -0.09329860363817   -0.01632738738629 -0.09075454677251   
9.833185005736 0.02154915749461 -0.09350721906636   0.004404388667774 -0.09289281795734   -0.01610594162008 -0.090285030596   
9.896016858808 0.02128085815223 -0.09316470329688   0.004410793491006 -0.09249135115045   -0.01588848948025 -0.08981889199493   
9.95884871188 0.02101305130838 -0.09282365227822   0.00441536270641 -0.0920940682064   -0.01567496003124 -0.08935613216391   
10.02168056495 0.02074580700022 -0.09248399428629   0.00441814863182 -0.09170083932408   -0.01546528306673 -0.08889675110522   
10.08451241802 0.0204791939676 -0.09214566238164   0.004419203321277 -0.09131153975378   -0.01525938913596 -0.08844074765728   
10.1473442711 0.02021327955912 -0.09180859420179   0.004418578493585 -0.09092604964033   -0.01505720956804 -0.08798811952421   
10.21017612417 0.01994812965576 -0.09147273175911   0.004416325469834 -0.09054425386836   -0.01485867649341 -0.08753886330653   
10.27300797724 0.01968380859822 -0.09113802124387   0.004412495113938 -0.09016604190965   -0.0146637228627 -0.08709297453262   
10.33583983031 0.0194203791242 -0.09080441283306   0.004407137777468 -0.08979130767298   -0.01447228246606 -0.08665044769094   
10.39867168338 0.01915790232054 -0.09047186050467   0.00440030325342 -0.08941994935654   -0.01428428994655 -0.08621127626271   
10.46150353645 0.01889643757615 -0.09014032185757   0.00439204072999 -0.08905186930301   -0.01409968081547 -0.08577545275499   
10.52433538953 0.01863604254463 -0.08980975793687   0.004382398750588 -0.08868697385738   -0.01391839146368 -0.08534296873415   
10.5871672426 0.01837677311513 -0.08948013306508   0.004371425178113 -0.08832517322809   -0.01374035917151 -0.08491381485918   
10.64999909567 0.01811868338964 -0.08915141467823   0.004359167162988 -0.08796638134999   -0.0135655221178 -0.08448798091562   
10.71283094874 0.01786182566349 -0.08882357316888   0.004345671113655 -0.08761051575337   -0.0133938193868 -0.08406545584818   
10.77566280181 0.0176062504135 -0.08849658173097   0.004330982671304 -0.08725749742878   -0.01322519097455 -0.08364622779618   
10.83849465488 0.01735200629469 -0.08817041621868   0.004315146689649 -0.08690725071242   -0.01305957779057 -0.08323028412179   
10.90132650796 0.01709914012584 -0.08784505499066   0.004298207209731 -0.08655970313523   -0.01289692166705 -0.08281761145392   
10.96415836103 0.01684769692073 -0.08752047880303   0.004280207457773 -0.08621478536016   -0.01273716534722 -0.08240819569681   
11.0269902141 0.01659771983247 -0.08719667061682   0.004261189802042 -0.08587243094937   -0.0125802525139 -0.08200202211097   
11.08982206717 0.01634925028213 -0.08687361558923   0.004241195796657 -0.08553257646915   -0.012426127734 -0.08159907524998   
11.15265392024 0.01610232775397 -0.08655130073601   0.004220266075491 -0.08519516098895   -0.01227473655871 -0.08119933916552   
11.21548577332 0.01585699018404 -0.08622971518694   0.004198440504062 -0.0848601266254   -0.01212602534669 -0.08080279713672   
11.27831762639 0.0156132733848 -0.0859088494701   0.004175757934013 -0.08452741742447   -0.01197994153844 -0.08040943219019   
11.34114947946 0.01537121193792 -0.08558869631759   0.004152256533568 -0.08419698071629   -0.01183643324515 -0.08001922638339   
11.40398133253 0.01513083805437 -0.08526924927845   0.00412797336971 -0.08386876510629   -0.01169544978634 -0.07963216188918   
11.4668131856 0.01489218297598 -0.08495050428159   0.004102944860646 -0.08354272263105   -0.01155694104281 -0.07924821964467   
11.52964503867 0.01465527562445 -0.08463245758152   0.004077206378528 -0.08321880635141   -0.01142085809261 -0.07886738102406   
11.59247689175 0.01442014365661 -0.08431510773974   0.004050792477236 -0.08289697223386   -0.01128715272554 -0.07848962609789   
11.65530874482 0.01418681324883 -0.08399845361906   0.004023736960845 -0.08257717784593   -0.01115577755034 -0.07811493533153   
11.71814059789 0.01395530824007 -0.08368249579936   0.003996072482628 -0.08225938255414   -0.01102668640089 -0.07774328826424   
11.78097245096 0.0137256522436 -0.08336723557811   0.003967831236461 -0.08194354784769   -0.01089983335806 -0.07737466439645   
11.84380430403 0.01349786582006 -0.08305267527945   0.003939044190356 -0.08162963689515   -0.01077517407407 -0.0770090428385   
11.90663615711 0.01327196928044 -0.08273881809786   0.00390974170256 -0.08131761389558   -0.01065266447372 -0.07664640238095   
11.96946801018 0.01304798107773 -0.08242566810728   0.00387995328216 -0.08100744600263   -0.01053226150831 -0.0762867215625   
12.03229986325 0.01282591768156 -0.08211322998215   0.003849707474437 -0.08069910033935   -0.01041392322257 -0.07592997871051   
12.09513171632 0.01260579541287 -0.08180150915099   0.003819032181173 -0.0803925462486   -0.01029760790529 -0.07557615191024   
12.15796356939 0.01238762810926 -0.08149051183038   0.003787954435483 -0.08008775520039   -0.01018327518153 -0.07522521893258   
12.22079542246 0.01217142867452 -0.08118024439382   0.00375650044298 -0.07978469797025   -0.01007088530066 -0.07487715761175   
12.28362727554 0.0119572093265 -0.08087071412827   0.003724695673413 -0.07948334856771   -0.009960399023732 -0.07453194537506   
12.34645912861 0.01174498002991 -0.08056192874045   0.003692564890149 -0.0791836818642   -0.009851778357369 -0.07418955951378   
12.40929098168 0.01153475019985 -0.08025389591878   0.003660131987153 -0.07888567214976   -0.009744985772553 -0.0738499774754   
12.47212283475 0.01132652828483 -0.0799466243111   0.003627420133678 -0.07858929725914   -0.009639984398344 -0.07351317621304   
12.53495468782 0.0111203208575 -0.07964012268333   0.003594451956187 -0.07829453512225   -0.009536738448622 -0.07317913270477   
12.5977865409 0.01091613396985 -0.0793343996706   0.003561249134707 -0.07800136313348   -0.009435212605357 -0.07284782412937   
12.66061839397 0.01071397271839 -0.07902946481557   0.003527832653092 -0.07770976219801   -0.009335372217928 -0.0725192271665   
12.72345024704 0.01051384063173 -0.07872532765205   0.003494223118097 -0.07741971318331   -0.009237183589588 -0.07219331857421   
12.78628210011 0.01031574062374 -0.07842199741395   0.003460440154717 -0.07713119609595   -0.009140613550324 -0.07187007539311   
12.84911395318 0.01011967479552 -0.07811948412831   0.003426502645615 -0.07684419422483   -0.009045629546586 -0.07154947421755   
12.91194580625 0.009925643949965 -0.07781779786964   0.0033924292752 -0.07655869128956   -0.00895219986103 -0.07123149165829   
12.97477765933 0.009733648157364 -0.07751694820516   0.003358237823684 -0.07627466958501   -0.008860293370235 -0.07091610471517   
13.0376095124 0.00954368680016 -0.07721694527238   0.003323945164793 -0.07599211407095   -0.008769879525034 -0.07060329007707   
13.10044136547 0.00935575824685 -0.07691779945935   0.003289568094974 -0.07571101109961   -0.008680928487063 -0.07029302430239   
13.16327321854 0.009169860073769 -0.07661952052506   0.003255122777403 -0.07543134526591   -0.008593411045113 -0.06998528438631   
13.22610507161 0.008985989190278 -0.07632211840906   0.003220624258825 -0.07515310256399   -0.008507298568905 -0.06968004725747   
13.28893692468 0.008804141747015 -0.07602560351494   0.003186087407817 -0.07487627138484   -0.008422563030734 -0.06937728957928   
13.35176877776 0.008624313190131 -0.07572998574077   0.003151526906497 -0.07460083888788   -0.008339176985695 -0.06907698834505   
13.41460063083 0.008446498256888 -0.07543527468196   0.003116956305442 -0.07432679191642   -0.008257113601856 -0.06877912077009   
13.4774324839 0.008270691024866 -0.07514148038241   0.003082388554593 -0.07405411987389   -0.008176346621134 -0.06848366383075   
13.54026433697 0.008096885073552 -0.07484861276558   0.003047836759042 -0.07378281248053   -0.008096850268207 -0.06819059458546   
13.60309619004 0.007925073352896 -0.07455668115579   0.00301331333122 -0.0735128579977   -0.008018599339463 -0.06789989046449   
13.66592804312 0.007755248080364 -0.07426569494671   0.002978829599936 -0.07324424594379   -0.00794156926237 -0.06761152889817   
13.72875989619 0.007587401057108 -0.07397566376256   0.002944396844316 -0.07297696769669   -0.007865735916724 -0.06732548721212   
13.79159174926 0.007421523746501 -0.07368659678237   0.002910026366453 -0.07271101375219   -0.007791075600864 -0.06704174298841   
13.85442360233 0.007257606912009 -0.07339850277231   0.002875728461922 -0.07244637394272   -0.007717565235139 -0.06676027406444   
13.9172554554 0.007095640698238 -0.07311139064952   0.00284151265968 -0.07218303983128   -0.007645182314014 -0.06648105824938   
13.98008730847 0.006935615088528 -0.0728252693015   0.002807388711973 -0.07192100390056   -0.007573904661072 -0.06620407339815   
14.04291916155 0.006777519757675 -0.07254014711731   0.002773366171291 -0.07166025751923   -0.007503710515967 -0.06592929763042   
14.10575101462 0.006621343646418 -0.07225603221126   0.002739453519838 -0.07140079200361   -0.007434578764257 -0.06565670924815   
14.16858286769 0.006467075243288 -0.07197293277437   0.002705658744883 -0.07114260024458   -0.007366488782705 -0.06538628659292   
14.23141472076 0.006314703048568 -0.07169085682883   0.002671990139781 -0.07088567552021   -0.007299420193892 -0.0651180081265   
14.29424657383 0.006164215269257 -0.07140981194867   0.002638455686412 -0.07063001013607   -0.00723335303545 -0.06485185252686   
14.35707842691 0.006015599401251 -0.07112980547452   0.002605062345414 -0.07037559655094   -0.007168267983141 -0.06458779864043   
14.41991027998 0.005868842606027 -0.07085084472205   0.002571816708104 -0.07012242849469   -0.007104146145652 -0.06432582543646   
14.48274213305 0.00572393216858 -0.07057293679605   0.002538725688839 -0.06987049992581   -0.007040968821976 -0.06406591203014   
14.54557398612 0.005580855151269 -0.07029608842173   0.002505795920819 -0.06961980403053   -0.006978717692087 -0.06380803769701   
